UUID,Pinyin,Character,New Filename
sapi5-5d8e77b6-d4ba3c55-56d671a8-2e886e8a-76b3a990.mp3,fēng,峰,fēng_峰.mp3
sapi5-19ce560d-ff168da6-52dcf2bd-568a603f-3a6913b4.mp3,chǐ,尺,chǐ_尺.mp3
sapi5-ef42a422-f96ca8b4-b42b2c3d-03c97a3e-76f9ad75.mp3,zuó,昨,zuó_昨.mp3
sapi5-922c03cf-eee13f1a-1e65305e-813396f0-041eff0d.mp3,lí,黎,lí_黎.mp3
sapi5-0db9e055-61e53c25-806a391c-38c5a8a4-e097df19.mp3,bèi,辈,bèi_辈.mp3
sapi5-ac81639a-bfb386c8-cd6f4c18-ded51d67-fee5f8d2.mp3,guàn,贯,guàn_贯.mp3
sapi5-9d823073-2a338594-e970bd58-5de6ddd4-f024c0bc.mp3,zhēn,侦,zhēn_侦.mp3
sapi5-e8410d1b-24d76bd5-3d360694-d1cd04f4-3a9b647e.mp3,huá,滑,huá_滑.mp3
sapi5-86f6d89f-e96ae11b-e00838d2-ce3a6c7c-d3bacfe3.mp3,quàn,券,quàn_券.mp3
sapi5-5395d707-e9a7cc1f-86d8aa7a-8287df37-13b7d2ef.mp3,chóng,崇,chóng_崇.mp3
sapi5-183630d0-b1f329c4-1ff9dfc8-f95b0020-bd7fe9a0.mp3,rǎo,扰,rǎo_扰.mp3
sapi5-215cf222-638751ec-ecfa8b84-ffd7fc86-74c0a978.mp3,xiàn,宪,xiàn_宪.mp3
sapi5-a1d22fe2-d9bdec8c-09196c5f-43c1e1e2-d851a2dd.mp3,rào,绕,rào_绕.mp3
sapi5-de87774c-af8d91e5-bfd21b81-97f77589-f741fdc9.mp3,qū,趋,qū_趋.mp3
sapi5-d3aedc56-5b211ed8-21c34aef-39cd6731-138817d7.mp3,cí,慈,cí_慈.mp3
sapi5-d9bfe908-e636dfc7-29d66dc3-1ae43807-27ced16f.mp3,qiáo,乔,qiáo_乔.mp3
sapi5-4520799c-57df6f4b-a5890543-4109ade8-c079b741.mp3,yuè,阅,yuè_阅.mp3
sapi5-52f0b22b-63caacdf-c4a5038d-2d3e8060-ae68187b.mp3,hàn,汗,hàn_汗.mp3
sapi5-6297a15e-202ad305-1bc69a2e-013ebe43-b1ebb7d0.mp3,zhī,枝,zhī_枝.mp3
sapi5-e8dd91b2-f9b080fd-d2276cad-84432bc2-ec5d1ec0.mp3,tuō,拖,tuō_拖.mp3
sapi5-9f236621-ce52d7f4-7e162104-101653e8-24082a03.mp3,mò,墨,mò_墨.mp3
sapi5-1efd2e72-b7b258e2-f480576e-64bc8387-a5f7ebde.mp3,xié,胁,xié_胁.mp3
sapi5-9212ff7c-ddc84ebc-64633496-d52dd692-e390088c.mp3,chā,插,chā_插.mp3
sapi5-9636f566-8c3edefa-ea6aa07b-0f2b4d35-3a5340f1.mp3,jiàn,箭,jiàn_箭.mp3
sapi5-731990d3-630a3b04-006b73d9-0d560625-033568bb.mp3,là,腊,là_腊.mp3
sapi5-956ad660-ba294d5e-b28b45ed-974b8b40-26328f0e.mp3,fěn,粉,fěn_粉.mp3
sapi5-1a684e77-6ddfc5af-0ae6a69d-bd5fe85d-e5107206.mp3,ní,泥,ní_泥.mp3
sapi5-624c3a93-630f0e86-a86da764-22b826fa-27c516d5.mp3,shì,氏,shì_氏.mp3
sapi5-d3eb3b71-502727a7-0f7a5d85-a2d1c3c1-db6eef04.mp3,péng,彭,péng_彭.mp3
sapi5-b34f229e-84a89f37-43a7c349-3c6b33e4-d0febc08.mp3,bá,拔,bá_拔.mp3
sapi5-551ba1b9-ec465d7b-de383b33-b4eb5c64-a8e734b2.mp3,piàn,骗,piàn_骗.mp3
sapi5-238b4398-e4a640c1-6defa90c-ebe77c3e-21b4fecf.mp3,fèng,凤,fèng_凤.mp3
sapi5-a9957ff1-745cc232-abb1fdf9-f1fea297-ca0c96be.mp3,huì,慧,huì_慧.mp3
sapi5-0a979cfe-a3857e1f-6c1dcae2-1e8f0bbf-2cfb251c.mp3,méi,媒,méi_媒.mp3
sapi5-45f69ac4-80559d0b-d6fc8537-179fcb7c-ff8324b7.mp3,pèi,佩,pèi_佩.mp3
sapi5-1a26169a-9de368f2-1603fe7b-53fcdcc5-f069eeb4.mp3,fèn,愤,fèn_愤.mp3
sapi5-c0066df7-07791eec-3079effd-2f87fe19-0f89b3fb.mp3,pū,扑,pū_扑.mp3
sapi5-830651f0-9ca734d0-98e3703a-c7c49b22-ee6088ad.mp3,líng,龄,líng_龄.mp3
sapi5-6a512207-fd6a5b5d-c85b9217-0f7a9d67-53b3b7b2.mp3,qū,驱,qū_驱.mp3
sapi5-b9c569ab-56ea702e-61d01129-10638ae2-540196d7.mp3,xī,惜,xī_惜.mp3
sapi5-1f41953d-243a6b70-de87dbeb-84426711-9c60e16e.mp3,háo,豪,háo_豪.mp3
sapi5-787a728b-9a464487-a3dd3de0-a976cf6d-e347c3d5.mp3,yǎn,掩,yǎn_掩.mp3
sapi5-414b0b75-eb5d35f5-671d113c-8c59948c-3893c445.mp3,jiān,兼,jiān_兼.mp3
sapi5-9e4d762b-849c6b15-d3152e6e-cd20249b-bd7a1fba.mp3,yuè,跃,yuè_跃.mp3
sapi5-2011d902-ec392903-2cb7ebd6-47f24124-ac4c8ea1.mp3,shī,尸,shī_尸.mp3
sapi5-4989fb34-eb4ddb1b-6439e93e-41f4fafd-1dd9c0da.mp3,sù,肃,sù_肃.mp3
sapi5-2a7ad624-8977a3f9-0f373e1d-cab987de-a8b2d400.mp3,pà,帕,pà_帕.mp3
sapi5-d3fafdd3-3f19b18f-7aef77a8-203388db-605ebf24.mp3,shǐ,驶,shǐ_驶.mp3
sapi5-13a8d6ae-91c32818-ba81c8da-69d79a4e-ed5d002c.mp3,bǎo,堡,bǎo_堡.mp3
sapi5-776bf1e5-128bdd96-ec11cada-ae1e826b-7a171835.mp3,jiè,届,jiè_届.mp3
sapi5-60832124-acd6f73a-716190a8-6a7056ba-f399c74b.mp3,xīn,欣,xīn_欣.mp3
sapi5-cb286eb5-cec65937-cb7f10a8-696435ff-648b5a7a.mp3,huì,惠,huì_惠.mp3
sapi5-e5972913-f3cc781c-e138b9c5-6a89509c-5caa84b4.mp3,cè,册,cè_册.mp3
sapi5-c999e099-546d58eb-b51ae1c6-83ae5643-2a937b6c.mp3,chǔ,储,chǔ_储.mp3
sapi5-48f9a7db-93acdff7-26bb6690-3065a38e-70624f91.mp3,piāo,飘,piāo_飘.mp3
sapi5-a02c3296-cf05ee27-0708c51d-04cf51ef-c2f90606.mp3,sāng,桑,sāng_桑.mp3
sapi5-7547d25b-6595585c-940d02d8-1df40b5f-cc5b8354.mp3,xián,闲,xián_闲.mp3
sapi5-d037ca51-4891685a-14060032-f06105b0-98b2f53d.mp3,cǎn,惨,cǎn_惨.mp3
sapi5-d9184a70-4ce4608a-e910e9a1-81f9a59c-4c04a38e.mp3,jí,洁,jí_洁.mp3
sapi5-d0a05efa-c16a8012-7efb5927-331a9134-7754169f.mp3,zōng,踪,zōng_踪.mp3
sapi5-ceac22a8-083bb45b-0fc80021-79b0e000-fc94349e.mp3,bó,勃,bó_勃.mp3
sapi5-944f803b-c5c8e6db-fc3ae3ad-e0cf812c-cd550a5b.mp3,bīn,宾,bīn_宾.mp3
sapi5-37348a29-330be792-93df0172-1e017c6b-3d0e3935.mp3,pín,频,pín_频.mp3
sapi5-ac0f0cb5-26c7ccfb-84012153-7b85992b-7ed32b01.mp3,chóu,仇,chóu_仇.mp3
sapi5-82ca709c-b2606d9c-a1e1efbc-8a3ad55f-6b2d5316.mp3,mó,磨,mó_磨.mp3
sapi5-5d791423-c92db1a0-6beb18f4-7bcc01d7-52b76b4f.mp3,dì,递,dì_递.mp3
sapi5-0c3ca242-87375ba6-20db8744-9ec30baa-8c9aedd4.mp3,xié,邪,xié_邪.mp3
sapi5-93d87e71-34eae140-083db20f-6532cf27-9f73e57b.mp3,zhuàng,撞,zhuàng_撞.mp3
sapi5-1a982357-bcc58a76-1675fdd6-68b9fd2f-38e11f76.mp3,nǐ,拟,nǐ_拟.mp3
sapi5-359bc13f-6ba37edf-9229f1ef-a1754a86-2c36a06f.mp3,gǔn,滚,gǔn_滚.mp3
sapi5-4a6227c1-c0455544-69461fe9-3511dbb2-84575053.mp3,zòu,奏,zòu_奏.mp3
sapi5-de7d5abe-2bcfbd3f-4850328e-881fcb33-842a5508.mp3,xún,巡,xún_巡.mp3
sapi5-10eee86c-8dd234b8-b1fd709a-05f6c7a0-559a288d.mp3,yán,颜,yán_颜.mp3
sapi5-b98c4c01-9c057ad8-5c89818a-df0408c4-f60434a1.mp3,jì,剂,jì_剂.mp3
sapi5-80678581-9e076cfd-2817b43c-8ef86031-05989b49.mp3,jī,绩,jī_绩.mp3
sapi5-02c92465-4415af5e-bd166d6b-46ae4c67-1539a45c.mp3,gòng,贡,gòng_贡.mp3
sapi5-7f65ff82-53b27c37-43abb34c-25a9d39e-5f11a3b0.mp3,fēng,疯,fēng_疯.mp3
sapi5-9b0a21bc-80208191-46843e84-ff8e06b0-1e282d03.mp3,pō,坡,pō_坡.mp3
sapi5-0709ac64-eb6ed97c-137dae20-d3dfc782-3b03b382.mp3,qiáo,瞧,qiáo_瞧.mp3
sapi5-64177438-61c50c33-c3acf8ea-eb13bdba-ca94a8d1.mp3,jié,截,jié_截.mp3
sapi5-a690a56b-859e65f5-33cdaf4f-3e13cbde-df1052b2.mp3,rán,燃,rán_燃.mp3
sapi5-8147a8c7-648902da-c71332ea-a3cad358-25cc91dc.mp3,jiāo,焦,jiāo_焦.mp3
sapi5-9805eca3-d766d0ec-e167af2b-680fb842-d6230bcf.mp3,diàn,殿,diàn_殿.mp3
sapi5-b7bf3832-2d6f741e-fec032cd-2acb2b55-13be5f27.mp3,wěi,伪,wěi_伪.mp3
sapi5-0c5e053e-4d09a918-118aec35-e3e10da7-f863c4fd.mp3,liǔ,柳,liǔ_柳.mp3
sapi5-66bb28a7-c668d0f3-a55d4697-bbf93adc-ecbd606f.mp3,suǒ,锁,suǒ_锁.mp3
sapi5-68dd0250-045222bf-52c77da5-aa531ecb-7bfb1f88.mp3,bī,逼,bī_逼.mp3
sapi5-3619a663-5925a595-04511999-8d035d33-04c6f412.mp3,pǒ,颇,pǒ_颇.mp3
sapi5-97e1b3f5-05dff3ca-ef805643-b8cc5d15-22d7f680.mp3,hūn,昏,hūn_昏.mp3
sapi5-43201da0-261ed324-3a2799a0-141cc434-49d23651.mp3,quàn,劝,quàn_劝.mp3
sapi5-8a47f45d-48240b91-36f4235b-4b899a6c-f3e37538.mp3,chéng,呈,chéng_呈.mp3
sapi5-d29f9c76-f3d062b8-2463ea56-71536d56-c4a36032.mp3,sōu,搜,sōu_搜.mp3
sapi5-8e84266d-ffd7b000-00f1fbd1-45787469-235ecdf6.mp3,qín,勤,qín_勤.mp3
sapi5-342ed7c5-7b3d9ece-a9917978-18383bbc-0600d81f.mp3,jiè,戒,jiè_戒.mp3
sapi5-54a3cf25-4cd54de9-ec40d86d-28e03393-d4ce4c8f.mp3,jià,驾,jià_驾.mp3
sapi5-f821c99a-0dd1f088-e99d70c3-fda83e79-4fa6da58.mp3,piāo,漂,piāo_漂.mp3
sapi5-4a348c8c-7c0cad72-025e1cfa-7607924a-7ed563a1.mp3,yǐn,饮,yǐn_饮.mp3
sapi5-7f61fbf2-315b1c0a-b68d6a01-afabc290-4256ee27.mp3,cáo,曹,cáo_曹.mp3
sapi5-014ec231-b35a20c4-5f56e51c-f2a4cca7-f789d328.mp3,duǒ,朵,duǒ_朵.mp3
sapi5-4f79e187-c123e0f6-0c999a23-e9725c10-748ee3b4.mp3,zǐ,仔,zǐ_仔.mp3
sapi5-b312db0c-00c6f67e-9b83bb34-22ca7b78-194653e2.mp3,róu,柔,róu_柔.mp3
sapi5-2c5147c5-ef5e268a-ceac40a5-a2c0cb8e-e9edde68.mp3,liǎ,俩,liǎ_俩.mp3
sapi5-cc274e94-f8aeb72f-7cb14779-5ea41c29-3baed0ae.mp3,mèng,孟,mèng_孟.mp3
sapi5-b5fd15e8-50dbaa38-f4701545-852287ab-3d3041e9.mp3,fǔ,腐,fǔ_腐.mp3
sapi5-eb24fa93-31d5279d-87516152-40c80d06-321ffc9b.mp3,yòu,幼,yòu_幼.mp3
sapi5-c632c676-8a99ac43-06822ca5-5885abc8-3bd616fe.mp3,jiàn,践,jiàn_践.mp3
sapi5-d91c0b86-4638540c-4c7b172f-91b813ad-5b8dd838.mp3,jí,籍,jí_籍.mp3
sapi5-6293fb3b-6e63f48f-3277d8b1-cf79bfa5-c16aca56.mp3,mù,牧,mù_牧.mp3
sapi5-db3f225b-a8f0e169-85fe23d6-b5e2a9a9-b48c9a28.mp3,liáng,凉,liáng_凉.mp3
sapi5-5389d908-5607c01f-a6ccebc4-a319893b-852fa238.mp3,shēng,牲,shēng_牲.mp3
sapi5-8e80d596-01d9b19d-bff08337-9a4324f2-64630d52.mp3,jiā,佳,jiā_佳.mp3
sapi5-d78a78f0-56bcb2f0-3e91636e-5c6bb64f-f2fd21d8.mp3,nuó,娜,nuó_娜.mp3
sapi5-a37b3e8d-3b5a7d66-5ce971a5-b9a9bdd5-1b6160e9.mp3,nóng,浓,nóng_浓.mp3
sapi5-cade227e-9c32dd74-6a620248-092a84e5-b2c4dc99.mp3,fāng,芳,fāng_芳.mp3
sapi5-0430a8eb-5996f1cf-e695f44c-c2d01be9-eb08bc82.mp3,gǎo,稿,gǎo_稿.mp3
sapi5-7453ed89-05823a85-ec4d6396-4b84cb79-3bc444ed.mp3,zhú,竹,zhú_竹.mp3
sapi5-b3967334-2ed23456-552514ae-b217df88-82998206.mp3,fù,腹,fù_腹.mp3
sapi5-3f74b613-443a72a1-53a7af82-26e034cf-bc2e9836.mp3,diē,跌,diē_跌.mp3
sapi5-8d6603cd-6d59309f-d4c17748-fa23906c-46edf5dd.mp3,luó,逻,luó_逻.mp3
sapi5-ee3567e0-6bdc74cd-f5704bec-36865e4f-63973578.mp3,chuí,垂,chuí_垂.mp3
sapi5-f127d73c-d2b605e8-907e0d03-a3e966e6-3b66cbdf.mp3,zūn,遵,zūn_遵.mp3
sapi5-e8f66432-9c74fd6a-0d9f3296-21fea1d4-e5a25bf9.mp3,mài,脉,mài_脉.mp3
sapi5-f419cb54-fe77f587-f0db2ac8-06bc19ba-1b0df0b3.mp3,mào,貌,mào_貌.mp3
sapi5-11f3a7ad-a49d0098-cca81e02-be1a531e-a875ae14.mp3,bǎi,柏,bǎi_柏.mp3
sapi5-ba920f1a-251bb71b-c51b0023-51660a2d-58f6f11a.mp3,yù,狱,yù_狱.mp3
sapi5-084c7243-00a5385a-f998571b-a28526ba-ffde4e1c.mp3,cāi,猜,cāi_猜.mp3
sapi5-ab812075-8e147975-3d6f055f-1e60ae65-0bfc2464.mp3,lián,怜,lián_怜.mp3
sapi5-aa18d15d-4fe93c24-db0a1c5f-6390fe39-09814911.mp3,huò,惑,huò_惑.mp3
sapi5-69411f46-4316245a-e66c42be-cbd5a887-19d94a8e.mp3,táo,陶,táo_陶.mp3
sapi5-e2f0e137-c464480c-4cc9713d-85446001-1c1ca3ef.mp3,shòu,兽,shòu_兽.mp3
sapi5-7e5449be-81ec16d5-11b71e8f-ad354cc2-c2edf0a3.mp3,zhàng,帐,zhàng_帐.mp3
sapi5-0a055664-a389c0ec-a10963a0-310b5b54-b749a810.mp3,shì,饰,shì_饰.mp3
sapi5-efabd429-c742f7b1-2a08ea6b-2cc67282-f1610974.mp3,dài,贷,dài_贷.mp3
sapi5-0283c787-e94bb043-8c1716bc-058eec15-b1d2d5b8.mp3,chāng,昌,chāng_昌.mp3
sapi5-e4b545bd-3099ee9d-5e757cfa-24f0053b-77be72c1.mp3,xù,叙,xù_叙.mp3
sapi5-7e6fdbe6-be4d28b5-af8ea877-98975bf2-428c19f6.mp3,tǎng,躺,tǎng_躺.mp3
sapi5-17760d48-f0c4a35e-b429ec59-7b92b24a-79b4b79d.mp3,gāng,钢,gāng_钢.mp3
sapi5-06aafd3a-88cb600a-a7d0bd6d-6f67a61c-9eb71496.mp3,gōu,沟,gōu_沟.mp3
sapi5-4a10406d-d5d44d97-ea2ca6f9-acc577ae-775a26d5.mp3,jì,寄,jì_寄.mp3
sapi5-117559ed-9844293c-1c71a4d8-b35545d4-ead10a73.mp3,fú,扶,fú_扶.mp3
sapi5-1b13e799-5dffafb4-f167ba4c-a968e942-b852dc70.mp3,pū,铺,pū_铺.mp3
sapi5-30af5964-4040f2bb-d1ee13eb-1bd46800-0d1587e6.mp3,dèng,邓,dèng_邓.mp3
sapi5-a8fb3ca5-363d2daf-9a760ae8-42770b49-23431c1b.mp3,shòu,寿,shòu_寿.mp3
sapi5-52a498e9-5aab1a84-fac9aaed-a869c873-d29a61df.mp3,jù,惧,jù_惧.mp3
sapi5-4dfbb8ef-04306ba7-7631c4ef-11374d73-7387bfa9.mp3,xún,询,xún_询.mp3
sapi5-4aa68500-2a074a68-535c1dc2-9713b876-53e1449e.mp3,tāng,汤,tāng_汤.mp3
sapi5-1b48452d-cffa5f46-7fdb9be2-fa3559f6-306a262d.mp3,dào,盗,dào_盗.mp3
sapi5-b3e2f076-13f64ec0-dd05b80a-1899e9f9-ca3b33ce.mp3,féi,肥,féi_肥.mp3
sapi5-4aed07b4-218dd968-2faf8496-c6a433b1-0577f8c5.mp3,cháng,尝,cháng_尝.mp3
sapi5-c29787b8-c3321ede-e5ee9b8b-fdd7f54f-1487b552.mp3,cōng,匆,cōng_匆.mp3
sapi5-f252e31e-c244a81c-af67a6c8-85406e8e-94d0c2be.mp3,huī,辉,huī_辉.mp3
sapi5-d2d0f8ac-60bb8450-9575d513-895a1291-6de1984b.mp3,nài,奈,nài_奈.mp3
sapi5-27a3a2cf-a95f4c79-3f0cf62f-7f4a25ac-dd0b27ed.mp3,kòu,扣,kòu_扣.mp3
sapi5-ed93eb8f-6e3dc864-b8c80358-b9bfec80-837ad0b7.mp3,tíng,廷,tíng_廷.mp3
sapi5-5abf2d58-a9d68001-63b4e9c4-c5a8eec7-9dca9a78.mp3,ào,澳,ào_澳.mp3
sapi5-287eae26-fa1d7765-9997fa48-d09de368-60b50e23.mp3,ma,嘛,ma_嘛.mp3
sapi5-d93305e9-ec2f4f8e-2cba05d4-75f3ef76-015e7002.mp3,dǒng,董,dǒng_董.mp3
sapi5-3cc940ff-3773269d-8ebb2ccd-b3ad617f-327b70af.mp3,qiān,迁,qiān_迁.mp3
sapi5-1a200ddf-449fd08d-d3bf67a5-9a7fa2d8-0d7c9aee.mp3,níng,凝,níng_凝.mp3
sapi5-db674dcc-8c0c05e5-2052e9b5-b82269a9-f1ca8016.mp3,wèi,慰,wèi_慰.mp3
sapi5-f575c50a-79537055-9c19c445-fa8df1f7-03c0efe0.mp3,yàn,厌,yàn_厌.mp3
sapi5-ec261f6d-85a120c3-073b4b13-bdef1575-dd7a625d.mp3,zāng,脏,zāng_脏.mp3
sapi5-0e041ee5-d74ed169-23972aa1-9c328764-1b44e501.mp3,téng,腾,téng_腾.mp3
sapi5-a3418e43-cc1fff47-20c3a11d-a6fbf81c-20565130.mp3,yōu,幽,yōu_幽.mp3
sapi5-eb7a35cc-a0006348-d335c7d1-b6b7f521-f07b6bb8.mp3,yuàn,怨,yuàn_怨.mp3
sapi5-90c96303-cd269760-133bab75-cd284b5e-b64e1f6b.mp3,xié,鞋,xié_鞋.mp3
sapi5-2ffcfcb6-e987c947-b7d1945c-919c2a9a-de670874.mp3,diū,丢,diū_丢.mp3
sapi5-681e075d-b571b497-6928c629-94237579-6174f8d9.mp3,mái,埋,mái_埋.mp3
sapi5-42d870df-ecb16a91-eb2f7763-b8985a2f-ae8dc482.mp3,quán,泉,quán_泉.mp3
sapi5-b13dd04c-e81fa1e6-4fc705a1-5258e719-d6520eed.mp3,yǒng,涌,yǒng_涌.mp3
sapi5-7d2f9d9b-f4da0de6-cae13d54-b222723c-8bc6a560.mp3,xiá,辖,xiá_辖.mp3
sapi5-c0565bb7-e908120e-9bda4243-1afd24c1-378ccc08.mp3,duǒ,躲,duǒ_躲.mp3
sapi5-7c6438c2-cfecc204-ef5988e2-a1a3e709-4f8692b0.mp3,jìn,晋,jìn_晋.mp3
sapi5-14e6fa1d-a29b30ad-5376e249-3ff2343c-7e72c882.mp3,zǐ,紫,zǐ_紫.mp3
sapi5-0262b0e5-cb313782-8f404b49-c7bee469-cff9d76e.mp3,jiān,艰,jiān_艰.mp3
sapi5-87185a96-3a82c374-cdf29c6d-a5ef8a6d-c18e0eb4.mp3,wèi,魏,wèi_魏.mp3
sapi5-46fb27ae-f851199f-adf65bd3-485404b0-77e1e7d2.mp3,wú,吾,wú_吾.mp3
sapi5-438c25bf-3abf4e21-432ef654-dc64abdd-a84b02b4.mp3,huāng,慌,huāng_慌.mp3
sapi5-d351e090-1ed34e1c-38694cf8-745360d6-0dec0043.mp3,zhù,祝,zhù_祝.mp3
sapi5-8a8cb0b5-9a18562b-7c9373a4-0c078858-b6840223.mp3,yóu,邮,yóu_邮.mp3
sapi5-0ace49e6-46e074e4-154258f2-2ded130e-7a04f73a.mp3,tǔ,吐,tǔ_吐.mp3
sapi5-9e4a611c-c961213e-c3393f1e-8cdb34a7-d7e3df5b.mp3,hěn,狠,hěn_狠.mp3
sapi5-607bcb0c-65d3c6ba-f244a650-e244636c-98d92593.mp3,jiàn,鉴,jiàn_鉴.mp3
sapi5-3eaed456-eb618a59-d8e92595-1bec9371-0d9e6418.mp3,yuē,曰,yuē_曰.mp3
sapi5-8635ce49-5fd2f0e8-959640b7-dcf8c21d-8bdf8848.mp3,xiè,械,xiè_械.mp3
sapi5-4e02c1b0-bcffe017-5026c124-0a78612f-7bac47c5.mp3,yǎo,咬,yǎo_咬.mp3
sapi5-3e63a474-d88016f2-d733f5b5-7e78bac7-946f8ea7.mp3,lín,邻,lín_邻.mp3
sapi5-4cd5f06b-aa7b11f1-466012dd-55078e5f-570a3456.mp3,chì,赤,chì_赤.mp3
sapi5-6f00ad33-3182c906-bea77bbf-51a50594-4525d848.mp3,jǐ,挤,jǐ_挤.mp3
sapi5-d452052e-3508d36a-40d500ec-9c96cf7b-240f061a.mp3,wān,弯,wān_弯.mp3
sapi5-57f6bb70-b4152a48-041008e8-b10027a4-45ddbefa.mp3,yǐ,椅,yǐ_椅.mp3
sapi5-35322e90-d593bd8e-c96e4285-7ccbba69-821b7ef3.mp3,péi,陪,péi_陪.mp3
sapi5-4b4d54f8-2787d903-b479f81d-5c8d75b0-80ebee7c.mp3,gē,割,gē_割.mp3
sapi5-7631ce8b-d6f2f7a5-eeb58309-becdae77-22607fd1.mp3,jiē,揭,jiē_揭.mp3
sapi5-4f5b1db9-48ea971f-9abfeb26-b34c9096-7ee8c1fe.mp3,wéi,韦,wéi_韦.mp3
sapi5-68b29ca6-06fa51f6-02c962b0-36876dfe-92fc259e.mp3,wù,悟,wù_悟.mp3
sapi5-4149fbe6-96b5e54b-5dcdb498-b5d9bda5-bc25cdfa.mp3,cōng,聪,cōng_聪.mp3
sapi5-b37471c7-6913c054-ef8ef181-883548d1-cd9e9543.mp3,wù,雾,wù_雾.mp3
sapi5-df0e8750-7ee46501-f4db5125-6e5159d1-df91e729.mp3,fēng,锋,fēng_锋.mp3
sapi5-539d974f-d032726f-f5cfb43a-baa441c3-94bbea23.mp3,tī,梯,tī_梯.mp3
sapi5-e94c984f-74a58844-cf6226e9-648f61fd-05aa085d.mp3,māo,猫,māo_猫.mp3
sapi5-4f5389be-37fa0bee-5be506a1-484d0a6c-c023c39f.mp3,xiáng,祥,xiáng_祥.mp3
sapi5-6ca4dbb8-de20fcdc-ce80a88f-deac6b08-6f898bc7.mp3,kuò,阔,kuò_阔.mp3
sapi5-5f620fef-304df2dd-c534fcf4-58967154-4ae776e7.mp3,yù,誉,yù_誉.mp3
sapi5-53ecb636-7ef4401d-e4ef35c4-8c333b98-09e9b2b8.mp3,chóu,筹,chóu_筹.mp3
sapi5-a7242ca6-60992b51-1994c9a4-675d654a-cf7011c4.mp3,cóng,丛,cóng_丛.mp3
sapi5-8bc7dc8c-1fd60089-67622944-d46c2933-732d3617.mp3,qiān,牵,qiān_牵.mp3
sapi5-bf1fc09c-76d497d4-d2c758e7-d2e2417c-fa44dd49.mp3,míng,鸣,míng_鸣.mp3
sapi5-ccf20ae4-69a14c2e-fec50650-ad068475-78e6ab50.mp3,chén,沈,chén_沈.mp3
sapi5-a892eb39-2e942f18-9a5e2a1b-1ec4b300-293283ed.mp3,gé,阁,gé_阁.mp3
sapi5-62b2286c-57769bec-2e211725-e2db1e28-0f3eec48.mp3,mù,穆,mù_穆.mp3
sapi5-079f2cce-f601b7d7-b57e5c0b-ed49b92f-1526ee97.mp3,qū,屈,qū_屈.mp3
sapi5-13913b44-d996fd05-a6b853b2-c1537386-d363d612.mp3,zhǐ,旨,zhǐ_旨.mp3
sapi5-f726f54e-cbab0a31-7c2d9786-24e357e0-ec993c55.mp3,xiù,袖,xiù_袖.mp3
sapi5-62cf4a74-7e4c6839-8211d9ab-d8d2781d-0a81875c.mp3,xí,猎,xí_猎.mp3
sapi5-7c50ef8e-856af0ad-941ad608-849041eb-7d0c4bd1.mp3,bì,臂,bì_臂.mp3
sapi5-06a7c6a5-46359ab0-e79db348-8f1fe27d-312abccc.mp3,shé,蛇,shé_蛇.mp3
sapi5-391b9f0b-b80f6205-351e9587-3f9760b7-541e7aad.mp3,hè,贺,hè_贺.mp3
sapi5-5199a139-d9d56159-f46642f6-9a8c2aae-4523bd6f.mp3,zhù,柱,zhù_柱.mp3
sapi5-50f47f5f-0f00b39d-b6bad788-932f5ec9-fb2ce95a.mp3,pāo,抛,pāo_抛.mp3
sapi5-b7c2dd8b-0e4c1e4f-12e5dfdd-de30afd3-b602b921.mp3,shǔ,鼠,shǔ_鼠.mp3
sapi5-0c86bc84-7f1481fe-3452cb65-30b47de4-90137113.mp3,sè,瑟,sè_瑟.mp3
sapi5-8e24e961-93933962-b8a2f62d-2b5f6812-b3b9bd4f.mp3,gē,戈,gē_戈.mp3
sapi5-defcc05b-a556b399-d85aa65b-9ffc890d-f51da153.mp3,láo,牢,láo_牢.mp3
sapi5-4039b076-c3d6e584-4009a2c6-34bf86c1-09796163.mp3,xùn,逊,xùn_逊.mp3
sapi5-4dbfa0d3-95db081e-8d3d073e-fe925448-9a21ad2b.mp3,mài,迈,mài_迈.mp3
sapi5-5d391604-5961cbc2-da0ac3c4-50d5d903-50fa63d2.mp3,qī,欺,qī_欺.mp3
sapi5-c10c0575-1e7afb27-e6dde0d4-f62fe900-cf6df6d8.mp3,dūn,吨,dūn_吨.mp3
sapi5-0e6bb345-ffe30c89-79bede30-75c1417b-73f27daf.mp3,qín,琴,qín_琴.mp3
sapi5-f9f7119f-23c2c3f9-a113d2c8-6d48dba6-1869aa74.mp3,shuāi,衰,shuāi_衰.mp3
sapi5-d60c1fe9-94860606-3fe8beef-1ec5e6b6-669f931a.mp3,píng,瓶,píng_瓶.mp3
sapi5-58ac5b35-83feabbd-5008f44a-620b7853-f1a4ad81.mp3,nǎo,恼,nǎo_恼.mp3
sapi5-596423f0-c2dbf145-b6bba5f4-f1cde811-b22a097a.mp3,yàn,燕,yàn_燕.mp3
sapi5-25e68c4f-3a93ee25-79d3b1d1-8e700656-bf8d3bff.mp3,zhòng,仲,zhòng_仲.mp3
sapi5-9df4a0c8-06c69186-92b46812-2942b683-180776d7.mp3,yòu,诱,yòu_诱.mp3
sapi5-3669fe6f-66877bc2-baf2cf28-b87865cb-a20d3175.mp3,láng,狼,láng_狼.mp3
sapi5-f2aae631-f8db189f-1657149e-686df5be-1701d885.mp3,chí,池,chí_池.mp3
